alcaldia,title,price,location,description,bedrooms,bathrooms,area
Álvaro Obregón,Casa en Venta en Jardines del Pedregal,33500000.0,"Jardines del Pedregal, Álvaro Obregón, Ciudad de México","Aprovecha esta gran oportunidad de vivir en el pedregal, adquiriendo esta propiedad con un gran terreno de 2,010 m2 

Construcción actual de 860 m2 para demoler o actualizar. 

Ubicada en calle cerrada con doble acceso y vigilancia 24 hrs

¡Llámanos ahora para programar una visita!

*El precio NO incluye: impuestos, gastos notariales, derechos, honorarios, costos de tasas de interés y/o gastos en caso de financiamiento; ni mobiliario, ni artículos decorativos, y/o electrodomésticos. EasyBroker ID: EB-QI4913",4.0,4.0,860.0
Álvaro Obregón,Casa en Venta en Jardines del Pedregal,35000000.0,"Jardines del Pedregal, Álvaro Obregón, Ciudad de México","Casa en calle cerrada, desarrollada en un nivel con jardín.

- Sala con vista al jardín
- Comedor
- 1/2 baño de visitas
- Estudio
- Sala de TV o Family Room
- Gran cocina equipada con plancha de corian. 

Pasillo distribuidor con gran entrada de luz que conduce a las 4 recámaras; la principal con vista al jardín, baño y vestidor con techo de doble altura. Las recámaras secundarias con baño completo c/u, dos de ellas con vestidor y otra con closet.

En el jardín encontramos 2 pergolas, bar techado con terraza, cocina equipada, asador y cava de vinos

Cuarto de servicio y área de lavado, cuarto para chofer o escolta con baño, 2 bodegas.

Estacionamiento techado para aprox. 7 autos con portón eléctrico

Equipamento:
- Cocina marca  alemana con estufa, lavavajillas y campana marca smeg

- Celdas solares (renta mensual $1,800)

- Cámaras de vigilancia y sistema de CCTV

- Cisterna de 60,000L

- Caldera

- Aire acondicionado en 3 recámaras y persianas black out automatizadas

No pierdas la oportunidad de vivir en está increíble casa con todas estas comodidades. ¡Llámanos ahora para programar una visita!

*El precio NO incluye: impuestos, gastos notariales, derechos, honorarios, costos de tasas de interés y/o gastos en caso de financiamiento; ni mobiliario, ni artículos decorativos, y/o electrodomésticos.Precio sujeto a cambio sin previo aviso. EasyBroker ID: EB-ON9383",4.0,4.0,820.0
Álvaro Obregón,Casa en Venta en Jardines del Pedregal,34000000.0,"Jardines del Pedregal, Álvaro Obregón, Ciudad de México","Casa muy iluminada con un  jardín con gran potencial

En planta baja gran recibidor con ventanales  de piso a techo, amplia sala y comedor con vista al jardín, antecomedor, cocina integral moderna con alacena.

Sala de TV con cantina con barra de cuarzo y cava 

En el segundo piso:  4 recamaras con vestidor y baño c/u , una de ellas con gran terraza.

La recámara principal cuenta con doble lavabo y jacuzzi.

Área para gimnasio, estudio o despacho, cuarto de lavado, 2 cuartos de servicio con 2 baños y bodega

Garage  con puerta eléctrica para 6 autos grandes

Sistema de CCTV, alarma y cisterna

No pierdas la oportunidad de vivir en está increíble casa con todas estas comodidades. ¡Llámanos ahora para programar una visita!

*El precio NO incluye: impuestos, gastos notariales, derechos, honorarios, costos de tasas de interés y/o gastos en caso de financiamiento; ni mobiliario, ni artículos decorativos, y/o electrodomésticos. Precio sujeto a cambio sin previo aviso. EasyBroker ID: EB-NW3039",4.0,4.0,800.0
Álvaro Obregón,Casa en Venta en Jardines del Pedregal,23500000.0,"Jardines del Pedregal, Álvaro Obregón, Ciudad de México","Casa desarrollada en un nivel para remodelar

-  Amplio espacio para Sala comedor 
- Cocina integral
- 3 recamaras; principal con vestidor y baño, las secundarias comparten baño y con vista al jardín.
-  Cuarto de servicio y área de lavado
- Estacionamiento para 5 autos
- Jardín con terraza

No pierdas la oportunidad de vivir en está increíble colonia con todas las comodidades. ¡Llámanos ahora para programar una visita!

*El precio NO incluye: impuestos, gastos notariales, derechos, honorarios, costos de tasas de interés y/o gastos en caso de financiamiento; ni mobiliario, ni artículos decorativos, y/o electrodomésticos. Precio sujeto a cambio sin previo aviso. EasyBroker ID: EB-MY5066",3.0,2.0,500.0
Álvaro Obregón,Casa en Venta en Jardines del Pedregal,37500000.0,"Jardines del Pedregal, Álvaro Obregón, Ciudad de México","Residencia de 3 niveles para actualizar en calle cerrada con vigilancia 24 hrs y cámaras de seguridad dentro de la propiedad. 

En la planta principal hay un gran salón de juegos y bar que se une a un hermoso jardín, en el primer piso se encuentra la sala comedor, cocina amplia con área de desayunador, estudio,  y el segundo piso un family room, 4 recamaras c/u con baño y vestidor y una oficina.

Gran jardín con preciosas terrazas

Amplio estacionamiento para 8 autos

No pierdas la oportunidad de vivir en está increíble casa con todas estas comodidades. ¡Llámanos ahora para programar una visita!

*El precio NO incluye: impuestos, gastos notariales, derechos, honorarios, costos de tasas de interés y/o gastos en caso de financiamiento; ni mobiliario, ni artículos decorativos, y/o electrodomésticos. Precio sujeto a cambio sin previo aviso. EasyBroker ID: EB-MY5227",4.0,4.0,850.0
Álvaro Obregón,Casa en Venta en San Angel Inn,11900000.0,"San Angel Inn, Álvaro Obregón, Ciudad de México","Gran oportunidad para  actualizar casa en San Ángel Inn ubicada en esquina

Buena cimentación, ideal para actualizar espacios

¡Ven a conocerla, Agenda tu cita!

En dos niveles, cuenta con espacio para sala comedor, cocina,  3 recámaras, la principal con baño completo vestidor y terraza, la segunda y tercera comparten baño, cada una con clóset y una pequeña terraza.

Cuarto de servicio y área de lavado.

En la azotea se puede remodelar el espacio para poner un roof garden

2 lugares de estacionamiento

*NO tiene patio ni jardín

*El precio NO incluye: impuestos, gastos notariales, derechos, honorarios, costos de tasas de interés y/o gastos en caso de financiamiento; ni mobiliario, ni artículos decorativos, y/o electrodomésticos. EasyBroker ID: EB-MY5100",3.0,3.0,292.0
Álvaro Obregón,Casa en Venta en Jardines del Pedregal,29000000.0,"Jardines del Pedregal, Álvaro Obregón, Ciudad de México","Oportunidad de remodelar casa en un gran terreno de 1,650 m2 con un jardín muy amplio y área de caballerizas.

Construida en 2 niveles, cuenta con sala comedor, cocina integral, 2 cuartos de servicio, 2 medios baños. 3 recamaras cada una con baño completo y jardín.

 5 lugares de estacionamiento

No pierdas la oportunidad de vivir en está increíble zona con todas estas comodidades. ¡Llámanos ahora para programar una visita!

*El precio NO incluye: impuestos, gastos notariales, derechos, honorarios, costos de tasas de interés y/o gastos en caso de financiamiento; ni mobiliario, ni artículos decorativos, y/o electrodomésticos. EasyBroker ID: EB-MK9017",3.0,3.0,550.0
Álvaro Obregón,Casa en Venta en Jardines del Pedregal,36000000.0,"Jardines del Pedregal, Álvaro Obregón, Ciudad de México","Casa cerca de Artz Pedregal, remodelada en calle Picacho en la que encontraremos los siguientes ambientes:

- Sala con vista al jardín
- Comedor independiente
- Cocina,  totalmente equipada y llena de luz. 
- Estudio 
- Sala de TV o salón de juegos con terraza. 
- 4 recámaras con baño c/u y closets muy amplios. 
- Salón de usos múltiples
- Jardín
- Garage para 6 autos,
- Cuarto de servicio y área de lavado
- Caseta de vigilancia. 

Fácil acceso a Periférico, cerca de plaza Artz, escuelas, zonas comerciales...  No pierdas la oportunidad de vivir en está increíble casa con todas estas comodidades. ¡Llámanos ahora para programar una visita!

*El precio NO incluye: impuestos, gastos notariales, derechos, honorarios, costos de tasas de interés y/o gastos en caso de financiamiento; ni mobiliario, ni artículos decorativos, y/o electrodomésticos. EasyBroker ID: EB-PI8200",4.0,5.0,872.0
Álvaro Obregón,Casa en Venta en Jardines del Pedregal,21500000.0,"Jardines del Pedregal, Álvaro Obregón, Ciudad de México","Casa de estilo colonial mexicano para remodelar,  cerca de la Parroquia de la Santa Cruz y de la zona comercial del Pedregal 

- Amplia sala
- Comedor
- 1/2 baño 
- Cocina doble con amplios espacios. 
- 4 recámaras con baño c/u 
- Estudio 
- Área de servicio con baño completo 
- 5 lugares de estacionamiento (2 techados) 

Cisterna grande 

*Ultima remodelación en 1981*
 Estructuralmente se encuentra bien pero se necesita remodelar acabados 

 ¡Llámanos ahora para programar una visita!

*El precio NO incluye: impuestos, gastos notariales, derechos, honorarios, costos de tasas de interés y/o gastos en caso de financiamiento; ni mobiliario, ni artículos decorativos, y/o electrodomésticos. Precio sujeto a cambio sin previo aviso. EasyBroker ID: EB-MQ7124",3.0,3.0,410.0
Álvaro Obregón,Departamento en Venta en Santa Fe,7450000.0,"Santa Fe, Álvaro Obregón, Ciudad de México","Scala Santa Fe es una destacada área residencial de la Ciudad de México, reconocida por su entorno moderno y sus edificios de lujo. Este departamento tiene una superficie habitable de 150 metros cuadrados, ofreciendo un espacio cómodo y funcional para vivir. Ubicado en el nivel 12, permite disfrutar de hermosas vistas de la ciudad y del Hospital ABC.

Las características del departamento incluyen:

Sala comedor
Un baño de visitas
Cocina con alacena
3 recámaras, todas con baño propio
La recámara principal incluye un vestidor
Área de lavado
Cuarto de servicio
Adicionalmente, cuenta con:

3 lugares de estacionamiento
Una bodega
El departamento es ideal para familias que buscan un estilo de vida cómodo y cuenta con diversas amenidades, como salones para adultos y adolescentes, ludoteca, alberca, área de asadores, jardines comunes y gimnasio.


Favor poner en un texto comercial para vender propiedads
ChatGPT
¡Descubre tu nuevo hogar en Scala Santa Fe!

Ubicado en una de las áreas residenciales más exclusivas y modernas de la Ciudad de México, este impresionante departamento de 150 m² en el nivel 12 ofrece el estilo de vida que siempre has deseado. Disfruta de vistas panorámicas de la ciudad y del Hospital ABC desde la comodidad de tu sala.

Características del departamento:

Sala comedor amplia y luminosa
Baño de visitas para mayor comodidad
Cocina moderna con alacena
3 recámaras, cada una con baño propio
Recámara principal con vestidor
Área de lavado y cuarto de servicio
3 lugares de estacionamiento
Bodega para almacenamiento adicional
Además, disfruta de exclusivas amenidades:

Salones para adultos y adolescentes
Ludoteca para los más pequeños
Alberca para relajarte
Área de asadores para convivencias
Jardines comunes para disfrutar al aire libre
Gimnasio completamente equipado
Este departamento es perfecto para familias que buscan un espacio cómodo, funcional y lleno de lujo. No pierdas la oportunidad de vivir en uno de los lugares más privilegiados de la ciudad.

¡Contáctanos hoy mismo para agendar una visita y enamórate de tu nuevo hogar en Scala Santa Fe!


Agendemos una cita para que la conozcas: 
Ana Maria De Pina 
Whatssap: 557966---- 

#asesorainmobiliariamexico 

En cumplimiento con las disposiciones legales, hacemos de su conocimiento que la inmobiliaria, cuenta con autorización para la promoción e intermediación en la operación de venta y/o renta de este inmueble 
• Inmueble está sujeto a disponibilidad. (favor consultar disponibilidad) 
• La venta y/o renta de los inmuebles aplican términos y condiciones. (favor consultar dichos términos y condiciones con uno de nuestros asesores) 
• El precio publicado en venta y/o renta no incluye costos adicionales que se generan como producto de la compra y/o renta; de manera enunciativa más no limitativa, estos costos adicionales son: Escrituración, impuestos, depósitos, anticipos, póliza jurídica, fianza, etc; tampoco mobiliario, decoración, cuadros, accesorios, cortinas, artículos personales, etc. Por favor consultar sus dudas con uno de nuestros asesores. 
• Las fotografías de los inmuebles son meramente ilustrativas. 
• Cualquier comentario, queja o sugerencia sobre este anuncio, por favor reportarlo al correo electrónico.",3.0,3.0,150.0
Álvaro Obregón,Departamento en Venta en Santa Fe,20500000.0,"Santa Fe, Álvaro Obregón, Ciudad de México","Exclusivo garden house, iluminado y soleado. Disfruta de este hermoso departamento con tu familia en donde encontraras todo sin necesidad de salir de tu hogar. Amplia Estancia con salida a la terraza con una pérgola, para que puedas disfrutar tu mañana. Cocina equipada, area de lavado y cuarto de servicio. tres recamaras que todas dan al jardin, cada una con su baño, la principal con tina y un amplio vestidor, la segunda con closet y la tercera con vestidor. Baño de visitas. Amplio jardín con acceso a la zona federal, hermosa vista a la cañada. Tres lugares de estacionamiento dos techados, una bodega. Fantásticas áreas comunes, jardines, asadores, juegos infantiles, gimnasio, 2 canchas de padel, áreas derecreacion, pista para bicicleta, salon de usos múltiples, vigilancia las 24hrs. EasyBroker ID: EB-PG0408",3.0,3.0,400.0
Álvaro Obregón,Casa en Venta en Jardines del Pedregal,27990000.0,"Jardines del Pedregal, Álvaro Obregón, Ciudad de México","VENTA espectacular Residencia en Jardínes del Pedregal CDMX.

Acabados Premium:
-Piso Pórfido con diseño en área de estacionamiento y áreas de pasillos tal como en plazas Europeas.
-Diseño de barda con Cantera, proyecto de iluminación y jardinera con cactus.
-Caseta de vigilancia, CCTV.
-Fachada con detalles de mármol, onix y detalles exclusivos de diseño arquitectónico.
-Muro verde con riego automatizado e iluminación.
-Detalles en bardas con Chukum para bajo mantenimiento.
-Jardín Mexicano diseñado con Arquitectura de Paisaje y bajo mantenimiento. Luce espectacular todo el año.
-Proyecto de Iluminación que ha creado distintos escenarios en diferentes ambientes de la Residencia.
-Muro llorón con diseño de piedra de mármol.
CASA MUY FRESCA, MUY BUENA VENTILACIÓN.
-Recibidor con diseño de iluminación lineal arquitectónica rematado con vegetación.
-Sala con salida a Deck con vista a muro verde.
-Comedor con vista a fuente de Onix, Chukum y contraste de Canteras con diseño de iluminación.´
-Cocina multiambiente, puede permanecer cerrada o abierta, barra de mármol con diseño de iluminación, buen tamaño de alacena.
-Recámara principal con excelente vestidor, terraza con vista al jardín.
-Recamara 2 con gran tamaño y vista a muro verde.
-Recámara 3 con vista a fuente y canteras.
-Cuarto de televisión, sala de juntas o Family Room.
-Espectacular Roof Garden rematado con piezas de mármol y vista nocturna espectacular.
-Salón de juegos, Gamer, eventos o espectacular oficina, vestido con Tapiz Dolce Gabanna, iluminación Wifi, terraza y baño.
-Departamento independiente a casa.
GANE ESTE SUEÑO DE CASA EN JARDINES DEL PEDREGAL.",4.0,7.0,662.0
Álvaro Obregón,Departamento en Venta en Jardines del Pedregal,4562000.0,"Jardines del Pedregal, Álvaro Obregón, Ciudad de México","Prototipo B-14
Superficie: 56.80m2 
Estacionamiento: 1 auto
Piso: 13

Departamento cuenta con:
 1 Recamaras + Closet 
 1 Baño completo
 Sala + Balcón 
 Comedor 
 Cocina equipada con torre para horno 

Acabados de lujo: piso de porcelanato y tzalam en las habitaciones, canceles de cristal, tapices en sala y recámaras, cubierta de granito en cocina, iluminación dentro de closets, chapa electrónica, sistema de sonido integrado para sala comedor, horno de gas y microondas empotrados, tapiz importado en estancia.

El Pedregal, una de las Zona con mayor Exclusividad, Seguridad y Plusvalía, Ubicado estratégicamente junto al Centro comercial ARTZ PEDREGAL. 

PARK PEDREGAL esta formado por 274 departamentos en 15 Niveles, Amenidades Exclusivas y usos Mixtos: Habitacional, Oficinas y Comercial.

Es un Lugar con un ambiente de completa seguridad y de esparcimiento para ti y tu familia. Con Amenidades muy diversas, diferentes y con grandes áreas verdes, que ningún otro desarrollo Ofrece.


Piso 15

Carriles de nado
Chapoteadero 
Gym
Spinning
Yoga/ fitness
Vapor y Sauna


Kids club 
Cine
Salón Inglés
Salón de Fiestas
Salones Lounge
Business Center 

Cuenta con área de Roof Garden:

Alberca Infinita
Asoleadero
Kids Garden 
Asadero y fogateros
Cancha de Paddle
Basket 21
Fútbol 7
Área de Mascotas",1.0,1.0,56.0
Álvaro Obregón,Departamento en Venta en 8 de Agosto,3390000.0,"8 de Agosto, Álvaro Obregón, Ciudad de México","Hermoso Edificio y departamento con lujosas amenidades en la mejor ubicación para desplazarse a cualquier parte de la CDMX (Revolución, Viaducto, San Antonio, Periférico, Constituyentes, Eje 5 y 6) a unos pasos de plaza exhibimex, Costco Mixcoac, a 15 min de la Condesa, Polanco y WTC. caminando al metro San Pedro de los pinos.

Departamento de 64mts con cocina integral, 2 recamaras con clóset con bastante espacio de almacenamiento recamara principal closet de pared a pared incluye zapatera, 2 baños con canceles de cristal templado, sala y comedor con luces led con excelente iluminación, 1 lugar de estacionamiento.

El edificio cuenta con Lobby principal para recibir paquetería, 9 elevadores en todo el complejo, 3 elevadores que llevan al departamento por la entrada principal, amenidades cómo Gimnasio de pesas, Gimnasio de cardio, Business Garden, Coworking, Ludoteca, Sala de Cine, Sport bar, Asadores al aire libre en Roof Garden, Área de juegos infantiles, Visita inigualable 360grados de toda la CDMX. 

En la zona encontrarás todo lo que necesitas, centros comerciales, escuelas, vialidades, mercado, metro, etc.
Seguridad 24/7, estacionamiento para visitas,",2.0,2.0,64.0
Álvaro Obregón,Casa en Venta en San Clemente Norte,6350000.0,"San Clemente Norte, Álvaro Obregón, Ciudad de México","Moderna casa en Condominio de solo 5 casas.            
        

Con espacios insuperables, esta residencia cuenta con amplia estancia y área de comedor.
Terraza interior con área de grill.
Cocina 100% equipada.
2 recámaras con opción a 3.
3.5 baños.
área de lavado .


Terraza en planta Baja + Roof Garden privado.


3 cajones de estacionamiento.
Características
Cisterna
Estacionamiento techado
Garaje
Patio
Roof garden
Terraza
Bodega
Circuito cerrado
Cocina integral
Portero
Salón de usos múltiples
RECÁMARAS
3


BAÑOS
3


MEDIOS BAÑOS
1


200 m²
DE CONSTRUCCIÓN


200 m²
DE TERRENO


3
ESTACIONAMIENTOS",3.0,3.0,200.0
Álvaro Obregón,Departamento en Venta en Jardines del Pedregal,7694000.0,"Jardines del Pedregal, Álvaro Obregón, Ciudad de México","Prototipo C- 05 
Superficie: 85.60 m2
Estacionamiento: 2 autos
Piso: 12

Departamento cuenta con:
 2 Recamaras + Closet 
 2 Baños completos 
 Sala 
 Comedor 
 Cocina equipada con torre para horno 

Acabados de lujo: piso de porcelanato y tzalam en las habitaciones, canceles de cristal, tapices en sala y recámaras, cubierta de granito en cocina, iluminación dentro de closets, chapa electrónica, sistema de sonido integrado para sala comedor, horno de gas y microondas empotrados, tapiz importado en estancia.

                                                                                                                              
El Pedregal, una de las Zona con mayor Exclusividad, Seguridad y Plusvalía, Ubicado estratégicamente junto al Centro comercial ARTZ PEDREGAL. 

PARK PEDREGAL está formado por 274 departamentos en 15 Niveles, Amenidades Exclusivas y usos Mixtos: Habitacional, Oficinas y Comercial.

Es un Lugar con un ambiente de completa seguridad y de esparcimiento para ti y tu familia. Con Amenidades muy diversas, diferentes y con grandes áreas verdes, que ningún otro desarrollo Ofrece.


Piso 15

Carriles de nado
Chapoteadero 
Gym
Spinning
Yoga/ fitness
Vapor y Sauna


Kids club 
Cine
Salón Inglés
Salón de Fiestas
Salones Lounge
Business Center 

Cuenta con área de Roof Garden:

Alberca Infinita
Asoleadero
Kids Garden 
Asadero y fogateros
Cancha de Paddle
Basket 21
Fútbol 7
Área de Mascotas",2.0,2.0,85.0
Álvaro Obregón,Departamento en Venta en Jardines del Pedregal,4562000.0,"Jardines del Pedregal, Álvaro Obregón, Ciudad de México","Prototipo B-16
Superficie: 53m2 
Estacionamiento: 1 auto
Piso: 13

Departamento cuenta con:
 1 Recamaras + Closet 
 1 Baño completo
 Sala 
 Comedor 
 Cocina equipada con torre para horno 

Acabados de lujo: piso de porcelanato y tzalam en las habitaciones, canceles de cristal, tapices en sala y recámaras, cubierta de granito en cocina, iluminación dentro de closets, chapa electrónica, sistema de sonido integrado para sala comedor, horno de gas y microondas empotrados, tapiz importado en estancia.

El Pedregal, una de las Zona con mayor Exclusividad, Seguridad y Plusvalía, Ubicado estratégicamente junto al Centro comercial ARTZ PEDREGAL. 

PARK PEDREGAL esta formado por 274 departamentos en 15 Niveles, Amenidades Exclusivas y usos Mixtos: Habitacional, Oficinas y Comercial.

Es un Lugar con un ambiente de completa seguridad y de esparcimiento para ti y tu familia. Con Amenidades muy diversas, diferentes y con grandes áreas verdes, que ningún otro desarrollo Ofrece.


Piso 15

Carriles de nado
Chapoteadero 
Gym
Spinning
Yoga/ fitness
Vapor y Sauna


Kids club 
Cine
Salón Ingles
Salón de Fiestas
Salones Lounge
Business Center 

Cuenta con área de Roof Garden:

Alberca Infinita
Asoleadero
Kids Garden 
Asadero y fogateros
Cancha de Paddle
Basket 21
Futbol 7
Área de Mascotas",1.0,1.0,53.0
Álvaro Obregón,Departamento en Venta en Santa Fe,8300000.0,"Santa Fe, Álvaro Obregón, Ciudad de México","Departamento en Venta Santa Fe, Av Carlos Lazo, Edificio Metropolitan, cerca del Centro Comercial Santa Fe, Universidades, La Mexicana y Edificios Corporativos. 
            
        El departamento se encuentra en el piso 5 con un balcón de 12 m2 aproximadamente con vista a los volcanes. 
Recién remodelado con acabados de lujo. 
Cuenta con dos recámaras. 
La recámara principal con vestidor, baño completo y salida al balcón. 
Segunda recámara con baño completo y closet. 
Baño de visitas. 
Alacena 
Amplio cuarto de servicio con área de lavado y baño completo. 
Cocina integral con barra. 
Amplia sala y comedor. 
Iluminación con luz LED 
Balcón 
Cuenta con dos amplios cajones de estacionamiento techado. 


Amenidades: 
Estacionamiento de visitas 
2 elevadores para residentes y 1 para el servicio 
Vigilancia 24/7 
Circuito cerrado 
Alberca 
Vapor 
Gym 
Salón de fiestas 
Salón de adultos 
Terraza común con asador estilo argentino y camastros para solear 
Área para mascotas 
Área infantil 
Jardín Común 
Área coworking",2.0,2.0,157.0
